*Item,*Source,*Dest
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
3557783,801,570
